Country Name,Country Code,Indicator Name,Indicator Code,2000,2005,2010,2015
Libya,LBY,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,381417.0,378069.0,342269.0,327296.0
Libya,LBY,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,129231.0,112031.0,109956.0,114466.0
Libya,LBY,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,365615.0,383830.0,337567.0,311073.0
Libya,LBY,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,179103.0,187789.0,164559.0,152274.0
Libya,LBY,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Libya,LBY,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Liechtenstein,LIE,Internet users (per 100 people),IT.NET.USER.P2,36.51522989,63.37135615,80.0,96.6411951
Liechtenstein,LIE,Official entrance age to pre-primary education (years),UIS.THAGE.0,5.0,5.0,5.0,5.0
Liechtenstein,LIE,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Liechtenstein,LIE,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,,,1719.0,1595.0
Liechtenstein,LIE,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,,,843.0,793.0
Liechtenstein,LIE,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,,,721.0,770.0
Liechtenstein,LIE,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,,,349.0,340.0
Liechtenstein,LIE,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,,,1960.0,1871.0
Liechtenstein,LIE,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,,,3007.0,2884.0
Liechtenstein,LIE,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,,,1514.0,1432.0
Liechtenstein,LIE,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,,,389.0,348.0
Liechtenstein,LIE,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,,,1288.0,1289.0
Liechtenstein,LIE,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,,,650.0,659.0
Liechtenstein,LIE,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Liechtenstein,LIE,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Lithuania,LTU,Internet users (per 100 people),IT.NET.USER.P2,6.427067495,36.22,62.12,71.378
Lithuania,LTU,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Lithuania,LTU,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,17.0,17.0,17.0,17.0
Lithuania,LTU,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,325499.0,302967.0,244366.0,172637.0
Lithuania,LTU,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,159857.0,148454.0,119080.0,83886.0
Lithuania,LTU,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,174291.0,132438.0,111392.0,112030.0
Lithuania,LTU,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,85158.0,64207.0,54341.0,54923.0
Lithuania,LTU,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,204057.0,167060.0,122359.0,104446.0
Lithuania,LTU,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,429311.0,406757.0,339631.0,243158.0
Lithuania,LTU,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,218348.0,207381.0,173825.0,125088.0
Lithuania,LTU,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,53339.0,45454.0,32596.0,26022.0
Lithuania,LTU,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,103812.0,103790.0,95265.0,70521.0
Lithuania,LTU,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,51106.0,50922.0,46726.0,34184.0
Lithuania,LTU,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,6.0,6.0,6.0,6.0
Lithuania,LTU,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
Luxembourg,LUX,Internet users (per 100 people),IT.NET.USER.P2,22.88732797,70.0,90.62,97.3341
Luxembourg,LUX,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Luxembourg,LUX,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Luxembourg,LUX,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,14859.0,16683.0,18195.0,19207.0
Luxembourg,LUX,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,7257.0,8175.0,8876.0,9329.0
Luxembourg,LUX,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,17314.0,17022.0,17297.0,18068.0
Luxembourg,LUX,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,8404.0,8253.0,8337.0,8842.0
Luxembourg,LUX,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,32413.0,34736.0,36046.0,36406.0
Luxembourg,LUX,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,33995.0,37693.0,41971.0,46127.0
Luxembourg,LUX,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,17416.0,19189.0,21494.0,23684.0
Luxembourg,LUX,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,5121.0,5739.0,6113.0,6215.0
Luxembourg,LUX,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,19136.0,21010.0,23776.0,26920.0
Luxembourg,LUX,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,9322.0,10329.0,11601.0,13114.0
Luxembourg,LUX,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Luxembourg,LUX,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
"Macao SAR, China",MAC,Internet users (per 100 people),IT.NET.USER.P2,13.60858974,34.86292717,55.198,77.60013186
"Macao SAR, China",MAC,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
"Macao SAR, China",MAC,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
"Macao SAR, China",MAC,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,22887.0,21667.0,18307.0,13465.0
"Macao SAR, China",MAC,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,11058.0,10488.0,8879.0,6490.0
"Macao SAR, China",MAC,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,18031.0,13464.0,11489.0,15794.0
"Macao SAR, China",MAC,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,8767.0,6445.0,5541.0,7638.0
"Macao SAR, China",MAC,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,45901.0,35763.0,26847.0,24158.0
"Macao SAR, China",MAC,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,42746.0,44246.0,40752.0,31186.0
"Macao SAR, China",MAC,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,21534.0,22679.0,20812.0,16118.0
"Macao SAR, China",MAC,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,8122.0,6874.0,5271.0,3841.0
"Macao SAR, China",MAC,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,19859.0,22579.0,22445.0,17721.0
"Macao SAR, China",MAC,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,10154.0,11079.0,11061.0,8578.0
"Macao SAR, China",MAC,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
"Macao SAR, China",MAC,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
"Macedonia, FYR",MKD,Internet users (per 100 people),IT.NET.USER.P2,2.485566316,26.45,51.9,70.3802
"Macedonia, FYR",MKD,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
"Macedonia, FYR",MKD,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
"Macedonia, FYR",MKD,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,131412.0,124404.0,113240.0,102870.0
"Macedonia, FYR",MKD,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,63988.0,60630.0,55279.0,50173.0
"Macedonia, FYR",MKD,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,120820.0,106157.0,72212.0,66107.0
"Macedonia, FYR",MKD,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,58937.0,51844.0,35181.0,32233.0
"Macedonia, FYR",MKD,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,126144.0,116814.0,129393.0,116744.0
"Macedonia, FYR",MKD,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,267851.0,252114.0,235909.0,213089.0
"Macedonia, FYR",MKD,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,137401.0,129261.0,120832.0,109090.0
"Macedonia, FYR",MKD,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,31822.0,30238.0,26760.0,24503.0
"Macedonia, FYR",MKD,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,136439.0,127710.0,122669.0,110219.0
"Macedonia, FYR",MKD,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,66462.0,62223.0,59798.0,53826.0
"Macedonia, FYR",MKD,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
"Macedonia, FYR",MKD,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,3.0,3.0
Madagascar,MDG,Internet users (per 100 people),IT.NET.USER.P2,0.196394691,0.567721802,1.7,4.17397219
Madagascar,MDG,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Madagascar,MDG,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Madagascar,MDG,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1462310.0,1771349.0,2094563.0,2342821.0
Madagascar,MDG,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,730375.0,886635.0,1048559.0,1169404.0
Madagascar,MDG,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1538016.0,1761562.0,1903897.0,2094989.0
Madagascar,MDG,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,768400.0,878457.0,945715.0,1037544.0
Madagascar,MDG,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,2216416.0,2600981.0,2934003.0,3199262.0
Madagascar,MDG,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,2381463.0,2937227.0,3477926.0,3972980.0
Madagascar,MDG,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,1192550.0,1467656.0,1736222.0,1987304.0
Madagascar,MDG,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,410972.0,484212.0,563143.0,614543.0
Madagascar,MDG,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,919153.0,1165878.0,1383363.0,1630159.0
Madagascar,MDG,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,458538.0,582936.0,693145.0,816272.0
Madagascar,MDG,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Madagascar,MDG,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Malawi,MWI,Internet users (per 100 people),IT.NET.USER.P2,0.126780945,0.384489334,2.26,9.298148347
Malawi,MWI,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Malawi,MWI,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Malawi,MWI,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1122116.0,1297980.0,1437813.0,1638922.0
Malawi,MWI,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,564059.0,650841.0,718847.0,817552.0
Malawi,MWI,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1136884.0,1289943.0,1433611.0,1667184.0
Malawi,MWI,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,566849.0,642035.0,713719.0,828176.0
Malawi,MWI,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1981752.0,2255350.0,2499060.0,2890372.0
Malawi,MWI,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,1611020.0,1892839.0,2093895.0,2391673.0
Malawi,MWI,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,801481.0,942808.0,1046016.0,1198036.0
Malawi,MWI,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,307910.0,348550.0,387731.0,440223.0
Malawi,MWI,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,488904.0,594859.0,656082.0,752751.0
Malawi,MWI,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,245480.0,299190.0,329032.0,376085.0
Malawi,MWI,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Malawi,MWI,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Malaysia,MYS,Internet users (per 100 people),IT.NET.USER.P2,21.38473116,48.62917025,56.3,71.06406781
Malaysia,MYS,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Malaysia,MYS,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Malaysia,MYS,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1463956.0,1555861.0,1647775.0,1611536.0
Malaysia,MYS,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,714922.0,758209.0,801498.0,783757.0
Malaysia,MYS,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1069707.0,1053274.0,1036886.0,994603.0
Malaysia,MYS,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,521052.0,512359.0,503687.0,482941.0
Malaysia,MYS,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,3085348.0,3157640.0,3230071.0,3053156.0
Malaysia,MYS,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,3333512.0,3622282.0,3910999.0,3855967.0
Malaysia,MYS,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,1699438.0,1852222.0,2004982.0,1984785.0
Malaysia,MYS,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,499525.0,521102.0,542693.0,523894.0
Malaysia,MYS,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,1869556.0,2066421.0,2263224.0,2244431.0
Malaysia,MYS,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,919152.0,1011851.0,1104519.0,1087425.0
Malaysia,MYS,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Malaysia,MYS,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Maldives,MDV,Internet users (per 100 people),IT.NET.USER.P2,2.203872939,6.869605067,26.53,54.46195515
Maldives,MDV,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Maldives,MDV,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Maldives,MDV,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,24234.0,24633.0,21168.0,18046.0
